,10,10,10,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause
0,141,141.0,311.0,8.161319722086892e+17,#M25 clockwise between J7 and J8 | Clockwise | Road Works | Surrey https://t.co/4OClqkvVxO #uktraffic,2017-01-03T03:59:59.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,work
0,1308,1318.0,2220.0,8.194611089520804e+17,#M25 Heavey clockwise between J7 M23 and J8 Reigate.,2017-01-12T08:28:47.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,
0,2179,2189.0,3810.0,8.208877731671613e+17,#M25 - MINOR - Kent Clockwise - Congestion - Between J5 for M26 Kent and J8 for A217 Reigate,2017-01-16T06:57:51.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0,conges
0,2186,2196.0,3817.0,8.208896836348764e+17,"#M25 heavy clockwise between J5 M26 and J8, Reigate",2017-01-16T07:05:26.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,heavy
0,2187,2197.0,3818.0,8.208899096365916e+17,"#M25 heavy clockwise between J5 M26 and J11, Chertsey",2017-01-16T07:06:20.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,heavy
0,3703,3714.0,6374.0,8.228283799300383e+17,#M25 clockwise between J7 and J8 | Clockwise | Road Works | Surrey https://t.co/4OClqkvVxO #uktraffic,2017-01-21T15:29:07.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,work
0,3816,3827.0,6579.0,8.234227985341522e+17,"TRAFFIC: One lane blocked due to broken down car on M25 clockwise between J7 M23 and J8 A217, congestion to J6
https://t.co/K3fG60z30R https://t.co/SMSdpHFC8J",2017-01-23T06:51:08.000Z,16745046.0,SurreyLive,News traffic and travel weather features and much more from SurreyLive Surrey Advertiser & Surrey Mirror. Like our Facebook page https://t.co/VLdvRjxmX2,170199.0,1.0,conges broken block down
0,3863,3874.0,6629.0,8.234312552870912e+17,"M25 : Broken down car clockwise between J7 M23 and J8, Reigate, queueing traffic",2017-01-23T07:24:44.000Z,20258343.0,5 live Travel,"BBC Radio 5 live's travel team with national travel updates for the UK.
Listen online via http://t.co/DMJqiz8E",3795.0,0.0,queu down broken
0,4212,4224.0,7176.0,8.237873621530706e+17,TRAVEL: M25 slowing clockwise between j5 and J6 and from Cobham Services to J11.,2017-01-24T06:59:47.000Z,362375284.0,BBC Radio Surrey Travel,Official travel news feed for #Surrey from @BBCSurrey: BBC Radio Surrey 104/104.6FM Digital Online and Freeview 722 with Surrey County Council and partners.,40778.0,0.0,slow
0,4213,4225.0,7177.0,8.237873621614879e+17,TRAVEL: M25 slowing clockwise between j5 and J6 and from Cobham Services to J11.,2017-01-24T06:59:47.000Z,67332739.0,BBC Radio Surrey,Tune in to BBC Radio Surrey across  #Surrey & NE #Hampshire on 104/104.6FM/ Online/ DAB/ Freeview 722/ Smart phone & speaker.,60807.0,1.0,slow
0,5087,5106.0,8573.0,8.249005750996214e+17,South East Traffic M25 clockwise between J7 and J8 | Clockwise | Road Works https://t.co/zQwSCDh1WF Drive Safe All,2017-01-27T08:43:17.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0,work
