,10,10,10,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause
0,333,333.0,597.0,8.163874368760668e+17,Our traffic officers are on scene and recovery is en route for the collision on the #M25 clockwise between J25 - J2… …,2017-01-03T20:55:07.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,officer collision
0,345,345.0,615.0,8.164134777996247e+17,M25 M25 (WD7/AL2/EN6) (Clockwise) between J22 (St Albans) and J23 (A1 South  #LondonTraffic https://t.co/MCUF0PLhh7 https://t.co/kMgJQ6sWuf,2017-01-03T22:38:35.000Z,2374462717.0,Jambuster,Dedicated to getting you through London just a little bit quicker,6653.0,0.0,
0,975,983.0,1658.0,8.176298241183539e+17,#M25 clockwise between J22 and J23 | Clockwise | Road Works | Hertfordshire https://t.co/e6qDyxS88t #east #uktraffic,2017-01-07T07:11:55.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,work
0,1157,1167.0,2007.0,8.192327124689224e+17,#M25 clockwise between J22 and J23 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-11T17:21:13.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,conges full
0,1158,1168.0,2008.0,8.192327136013844e+17,#M25 clockwise between J22 and J23 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-11T17:21:14.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,conges full
0,1374,1384.0,2389.0,8.195644298429768e+17,#M25 clockwise between J22 and J23 | Clockwise | Road Works | Hertfordshire https://t.co/e6qDyxS88t #east #uktraffic,2017-01-12T15:19:21.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,work
0,2154,2164.0,3774.0,8.208270303715738e+17,#M25 clockwise between J22 and J23 | Clockwise | Road Works | Hertfordshire https://t.co/e6qDyxS88t #east #uktraffic,2017-01-16T02:56:28.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,work
0,2678,2688.0,4615.0,8.215233320046469e+17,Eastern Traffic M25 clockwise between J22 and J23 | Clockwise | Road Works https://t.co/SERRey4wuL Drive Safe All,2017-01-18T01:03:20.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0,work
0,3462,3472.0,5969.0,8.22473549247959e+17,Eastern Traffic M25 clockwise between J22 and J23 | Clockwise | Road Works https://t.co/iKQsPO8pQZ Drive Safe All,2017-01-20T15:59:09.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0,work
0,4801,4819.0,8044.0,8.243083815107994e+17,#M25 clockwise between J22 and J23 | Congestion https://t.co/YkJ7nX9EFr,2017-01-25T17:30:07.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0,conges
0,4802,4820.0,8045.0,8.243084034514002e+17,#M25 clockwise between J22 and J23 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-25T17:30:12.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,conges full
0,4806,4824.0,8053.0,8.243091128969462e+17,#M25 clockwise between J22 and J23 | Congestion https://t.co/6bwiahi6P2 Thx 2 HW England,2017-01-25T17:33:02.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,conges
0,5899,5920.0,9953.0,8.264400230839828e+17,#M25 clockwise between J22 and J23 | Clockwise | Road Works | Hertfordshire https://t.co/e6qDyxS88t #east #uktraffic,2017-01-31T14:40:30.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,work
