,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause,class,predicted
0,8.156659198001439e+17,M25 clockwise between J8 and J9 | Clockwise | Accident,2017-01-01T21:08:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,accident,1,0.0
1,8.156661620422902e+17,#M25 clockwise between J8 and J9 - Accident - Full details at https://t.co/l5EmoAw0RN,2017-01-01T21:09:02.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,accident full,1,0.0
2,8.156661638710231e+17,#M25 clockwise between J8 and J9 - Accident - Full details at https://t.co/LwI3prBa31,2017-01-01T21:09:02.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,accident full,1,0.0
3,8.156661786558095e+17,M25 clockwise between J8 and J9 | Accident https://t.co/At4kJasUnT,2017-01-01T21:09:05.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,accident,1,0.0
4,8.156678024932024e+17,M25 clockwise between J8 and J9 | Clockwise | Accident https://t.co/zv2YgXn1ht,2017-01-01T21:15:33.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,accident,1,0.0
5,8.15668012367958e+17,M25 clockwise between J8 and J9 | Accident https://t.co/JGmYPkgDzr Thx 2 HW England,2017-01-01T21:16:23.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,accident,1,0.0
6,8.156723799302676e+17,M25 clockwise between J8 and J9 | Clockwise | Accident | Surrey https://t.co/Q3XCNxwiwj #breakingnews #uktraffic,2017-01-01T21:33:44.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,accident break,1,0.0
7,8.156797586796995e+17,#방탄소년단 #love #GOT7M25 clockwise between J8 and J9 | Clockwise | Accident https://t.co/M96qmwmXwB #travel #traveling,2017-01-01T22:03:03.000Z,471002654.0,Travel,,12.0,0.0,accident,1,0.0
8,8.163276561362903e+17,M25 clockwise between J8 and J9 | Clockwise | Road Works,2017-01-03T16:57:34.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,work,0,0.0
9,8.163297976892293e+17,M25 clockwise between J8 and J9 | Clockwise | Road Works https://t.co/p7gCP0zmRe,2017-01-03T17:06:05.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,work,0,0.0
10,8.16380292734677e+17,#M25 clockwise between J8 and J9 | Clockwise | Road Works | Surrey https://t.co/khy5ORgpU8 #uktraffic,2017-01-03T20:26:44.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,work,0,0.0
11,8.163874368760668e+17,Our traffic officers are on scene and recovery is en route for the collision on the #M25 clockwise between J25 - J2… …,2017-01-03T20:55:07.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,officer collision,0,0.0
12,8.164107825357087e+17,#M25 clockwise between J8 and J9 | Clockwise | Road Works | Surrey https://t.co/dc7jmOGJKB #uktraffic,2017-01-03T22:27:53.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,work,0,0.0
13,8.165357531613798e+17,TRAVEL: M25 clockwise is building between J10 and J11.  Clockwise into J6 is also heavy.,2017-01-04T06:44:28.000Z,101248459.0,BBC Radio Sussex,"Your radio station made in #Sussex for Sussex. 
Tune in: 104.5/8 or 95.3 FM DAB Freeview 720 or Smart Speaker.
sussexnews@bbc.co.uk
Phone: 0800 232 1045",126794.0,1.0,heavy,0,0.0
14,8.165357531781816e+17,TRAVEL: M25 clockwise is building between J10 and J11.  Clockwise into J6 is also heavy.,2017-01-04T06:44:28.000Z,67332739.0,BBC Radio Surrey,Tune in to BBC Radio Surrey across  #Surrey & NE #Hampshire on 104/104.6FM/ Online/ DAB/ Freeview 722/ Smart phone & speaker.,60807.0,1.0,heavy,0,0.0
15,8.165357531865088e+17,TRAVEL: M25 clockwise is building between J10 and J11.  Clockwise into J6 is also heavy.,2017-01-04T06:44:28.000Z,3110943143.0,Sylvie Blackmore,Radio Presenter at the BBC and Clinician in the NHS,1855.0,0.0,heavy,0,0.0
16,8.165357532536504e+17,TRAVEL: M25 clockwise is building between J10 and J11.  Clockwise into J6 is also heavy.,2017-01-04T06:44:28.000Z,362375284.0,BBC Radio Surrey Travel,Official travel news feed for #Surrey from @BBCSurrey: BBC Radio Surrey 104/104.6FM Digital Online and Freeview 722 with Surrey County Council and partners.,40778.0,0.0,heavy,0,0.0
17,8.173278710855926e+17,M25 clockwise between J8 and J9 | Clockwise | Road Works,2017-01-06T11:12:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,work,0,0.0
18,8.173316778400358e+17,M25 clockwise between J8 and J9 | Clockwise | Road Works https://t.co/bpl1TpfCg0,2017-01-06T11:27:11.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,work,0,0.0
19,8.174762747132191e+17,#M25 clockwise between J8 and J9 | Clockwise | Road Works | Surrey https://t.co/SndIuPb1mT #uktraffic,2017-01-06T21:01:46.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,work,0,0.0
20,8.175158605625631e+17,#방탄소년단 #love #GOT7M25 clockwise between J8 and J9 | Clockwise | Road Works https://t.co/G5Jexs9KdZ #travel #traveling,2017-01-06T23:39:04.000Z,471002654.0,Travel,,12.0,0.0,work,0,0.0
21,8.175362479125463e+17,M25 clockwise between J8 and J9 | Clockwise | Road Works,2017-01-07T01:00:05.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,work,0,0.0
22,8.175362645052006e+17,M25 clockwise between J8 and J9 | Clockwise | Road Works https://t.co/UJM4d38zTE,2017-01-07T01:00:09.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,work,0,0.0
23,8.179752376440586e+17,#M25 clockwise between J8 and J9 | Clockwise | Road Works | Surrey https://t.co/khy5ORy1iI #uktraffic,2017-01-08T06:04:28.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,work,0,0.0
24,8.197895833866936e+17,TRAVEL: One lane closed due to broken down lorry on M25 clockwise between J8 A217 (Reigate) and J9 (Leatherhead). https://t.co/RmhHfP6wk0,2017-01-13T06:14:02.000Z,23930762.0,Greatest Hits Radio Surrey & East Hampshire,The biggest songs of the 70s 80s and 90s played by presenters you know and love. Listen on your radio mobile or on your smart speaker.,62108.0,0.0,broken clos down,0,0.0
25,8.19795086430978e+17,#M25 - SEVERE - Surrey Clockwise - Broken down lorry - Between J8 for A217 Surrey and J9 for A243 Leatherhead,2017-01-13T06:35:54.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0,down broken,0,0.0
