,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause,class,predicted
0,8.19901579579052e+17,#M25 anti-clockwise between J7 and J6 - Vehicle Recovery - Full details at https://t.co/l5EmoAw0RN,2017-01-13T13:39:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,full,0,0.0
1,8.199015804681626e+17,#M25 anti-clockwise between J7 and J6 - Vehicle Recovery - Full details at https://t.co/LwI3prBa31,2017-01-13T13:39:04.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,full,0,0.0
2,8.199016930853069e+17,"#Traffic #update M25 anti-clockwise between J7 and J6 | Anti-Clockwise | Vehicle Recovery https://t.co/4wufG6lqbT January 13, 2017",2017-01-13T13:39:31.000Z,7.223857485241467e+17,UK TRAFFIC SOLUTIONS,,11.0,0.0,,0,0.0
3,8.199025856162202e+17,M25 anti-clockwise between J7 and J6 | Anti-Clockwise | Vehicle Recovery,2017-01-13T13:43:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,,0,0.0
4,8.199025903222866e+17,M25 anti-clockwise between J7 and J6 | Anti-Clockwise | Vehicle Recovery https://t.co/wAeF3IMOYq,2017-01-13T13:43:05.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,,0,0.0
5,8.199025904648356e+17,M25 anti-clockwise between J7 and J6 | Vehicle Recovery https://t.co/iyRk0w88vF,2017-01-13T13:43:05.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,,0,0.0
6,8.19903701901054e+17,M25 anti-clockwise between J7 and J6 | Vehicle Recovery https://t.co/X1iKaolu4B Thx 2 HW England,2017-01-13T13:47:30.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,,0,0.0
7,8.199037899100692e+17,"M25 TRAFFIC NEWS - #HighwaysEngland @HighwaysSEAST  

#M25 anti-clockwise delays between J7 and J6 | Vehicle... https://t.co/82oiS7p0qs",2017-01-13T13:47:51.000Z,61511100.0,CHT News (aka Crawley Happy Times),A local online newspaper reporting only the good positive news and events in Crawley. A great town in West Sussex! :-) xx,4191.0,0.0,delay,0,0.0
8,8.199265967694807e+17,M25 anti-clockwise between J7 and J6 | Anti-Clockwise | Vehicle Recovery https://t.co/gLc7MoNixu,2017-01-13T15:18:28.000Z,3294220550.0,Naira Connect,Naira Connect is one of the world's largest online search engine for cheap flights and hotels worldwide. It's also a travel community,181.0,0.0,,0,0.0
9,8.200722083409224e+17,M25 anti-clockwise between J7 and J6 | Anti-Clockwise | Road Works,2017-01-14T00:57:05.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,work,0,0.0
10,8.2007347381692e+17,M25 anti-clockwise between J7 and J6 | Anti-Clockwise | Road Works https://t.co/xD3KMMxL7y,2017-01-14T01:02:07.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,work,0,0.0
11,8.200747222892544e+17,South East Traffic M25 anti-clockwise between J7 and J6 | Anti-Clockwise | Road Works https://t.co/iJLsLSza98 Drive Safe All,2017-01-14T01:07:04.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0,work,0,0.0
12,8.207019787621908e+17,M25 anti-clockwise between J7 and J6 | Accident https://t.co/uUduClR54S,2017-01-15T18:39:34.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,accident,0,0.0
13,8.207025119171338e+17,M25 anti-clockwise between J7 and J6 | Accident https://t.co/buGF7vCGah Thx 2 HW England,2017-01-15T18:41:41.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,accident,0,0.0
14,8.207028566803374e+17,M25 anti-clockwise between J7 and J6 | Anti-Clockwise | Accident,2017-01-15T18:43:03.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,accident,0,0.0
15,8.20702909000192e+17,"#Traffic #update M25 anti-clockwise between J7 and J6 | Anti-Clockwise | Accident https://t.co/wKJ2dNe27M January 15, 2017",2017-01-15T18:43:16.000Z,7.223857485241467e+17,UK TRAFFIC SOLUTIONS,,11.0,0.0,accident,0,0.0
16,8.207033659863941e+17,#M25 anti-clockwise between J7 and J6 - Accident - Full details at https://t.co/l5EmoAw0RN,2017-01-15T18:45:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,accident full,0,0.0
17,8.207033674292593e+17,#M25 anti-clockwise between J7 and J6 - Accident - Full details at https://t.co/LwI3prBa31,2017-01-15T18:45:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,accident full,0,0.0
18,8.20704430442029e+17,M25 anti-clockwise between J7 and J6 | Anti-Clockwise | Accident https://t.co/c4FgYn7hfZ,2017-01-15T18:49:18.000Z,3294220550.0,Naira Connect,Naira Connect is one of the world's largest online search engine for cheap flights and hotels worldwide. It's also a travel community,181.0,0.0,accident,0,0.0
