,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause,class
0,8.163833988935844e+17,M25 clockwise between J25 and J26 | Accident https://t.co/JtMQOQxS8r,2017-01-03T20:39:04.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0,accident,1
0,8.163834768029286e+17,Traffic is currently stopped on #M25 clockwise between J25 - J26 due to a multi-vehicle collision which is blocking part of the carriageway.,2017-01-03T20:39:23.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,collision stop block,1
0,8.16383476907774e+17,Traffic is currently stopped on #M25 clockwise between J25 - J26 due to a multi-vehicle collision which is blocking part of the carriageway.,2017-01-03T20:39:23.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0,collision stop block,1
0,8.163837241955492e+17,M25 clockwise between J25 and J26 | Accident https://t.co/slgId7xpKt Thx 2 HW England,2017-01-03T20:40:22.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,accident,1
0,8.16383726770946e+17,Traffic is currently stopped on #M25 clockwise between J25 - J26 due to a multi-vehicle collision which is blocking part of the carriageway…,2017-01-03T20:40:22.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,collision stop block,1
0,8.163841609149358e+17,#M25 clockwise between J25 and J26 - Accident - Full details at https://t.co/l5EmoAw0RN,2017-01-03T20:42:06.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,accident full,1
0,8.163841619467633e+17,#M25 clockwise between J25 and J26 - Accident - Full details at https://t.co/LwI3prBa31,2017-01-03T20:42:06.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,accident full,1
0,8.16384321292501e+17,Traffic has now been released on the #M25 clockwise between J25 and J26. One lane remains closed due to a vehicle blocking the carriageway.,2017-01-03T20:42:44.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,clos block,1
0,8.163843214099784e+17,Traffic has now been released on the #M25 clockwise between J25 and J26. One lane remains closed due to a vehicle blocking the carriageway.,2017-01-03T20:42:44.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0,clos block,1
0,8.163850058784768e+17,Traffic has now been released on the #M25 clockwise between J25 and J26. One lane remains closed due to a vehicle blocking the carriageway.…,2017-01-03T20:45:27.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,clos block,1
