,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause,class,predicted
0,8.170295675966628e+17,"#Traffic #update M25 anti-clockwise between J12 and J11 | Anti-Clockwise | Broken down vehicle https://t.co/aN8GLZFDOB January 5, 2017",2017-01-05T15:26:43.000Z,7.223857485241467e+17,UK TRAFFIC SOLUTIONS,,11.0,0.0,down broken,1,1.0
1,8.170304164944282e+17,#M25 anti-clockwise between J12 and J11 - Broken down vehicle - Full details at https://t.co/l5EmoAw0RN,2017-01-05T15:30:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,down broken full,1,1.0
2,8.170304176100516e+17,#M25 anti-clockwise between J12 and J11 - Broken down vehicle - Full details at https://t.co/LwI3prBa31,2017-01-05T15:30:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,down broken full,1,1.0
3,8.170305790738883e+17,M25 anti-clockwise between J12 and J11 | Broken down vehicle https://t.co/zZ4yqxZVy2,2017-01-05T15:30:44.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,down broken,1,1.0
4,8.170307073610179e+17,M25 anti-clockwise between J12 and J11 | Broken down vehicle https://t.co/HtwNva0JTX Thx 2 HW England,2017-01-05T15:31:14.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,down broken,1,1.0
5,8.17031674961621e+17,M25 anti-clockwise between J12 and J11 | Anti-Clockwise | Broken down vehicle,2017-01-05T15:35:05.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,down broken,1,1.0
6,8.17041430594093e+17,#M25 - SEVERE - Surrey Anti-Clockwise - Congestion - Between J13 for A30 Surrey and J11 for A317 Chertsey,2017-01-05T16:13:51.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0,conges,1,0.0
7,8.170414497746207e+17,"#M25 queuing anticlockwise between J13, Staines and J11, Chertsey",2017-01-05T16:13:56.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,queu,1,0.0
8,8.174143881602744e+17,"#M25 slow anticlockwise between J12 M3 and J11, Chertsey",2017-01-06T16:55:51.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,slow,0,0.0
9,8.174269817677455e+17,"#M25 slow anticlockwise between J13, Staines and J11, Chertsey",2017-01-06T17:45:54.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,slow,0,0.0
10,8.174272107431936e+17,#M25 - MEDIUM - Surrey Anti-Clockwise - Congestion - Between J13 for A30 Surrey and J11 for A317 Chertsey,2017-01-06T17:46:48.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0,conges,0,0.0
11,8.174447295247319e+17,"#M25 returned to normal anticlockwise between J13, Staines and J11, Chertsey",2017-01-06T18:56:25.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,,0,1.0
12,8.19222085054722e+17,"#M25 queuing anticlockwise between J14, Heathrow Terminal 4 and J12 M3 and again between J11, Chertsey and J10, Wisley Interchange",2017-01-11T16:39:00.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,queu,0,0.0
13,8.192518404161536e+17,#M25 - MINOR - Greater London Anti-Clockwise - Congestion - Between J14 for A3113 Greater London and J11 for A317 Chertsey,2017-01-11T18:37:14.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0,conges,0,0.0
14,8.194487072969851e+17,#M25 - SEVERE - Surrey Anti-Clockwise - Accident - Between J11 for A317 Surrey and J10 for A3 Surrey/Affecting J13 for A30 Surrey,2017-01-12T07:39:31.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0,accident,0,1.0
15,8.195820156998205e+17,"#M25 very slow anticlockwise between J13, Staines and J11, Chertsey",2017-01-12T16:29:14.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,slow,0,0.0
16,8.195859356250358e+17,#M25 - MINOR - Surrey Anti-Clockwise - Congestion - Between J13 for A30 Surrey and J11 for A317 Chertsey,2017-01-12T16:44:48.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0,conges,0,0.0
