,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause,class,predicted
0,8.161052599909745e+17,#M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works | Kent https://t.co/ajXXbi5aLS #uktraffic,2017-01-03T02:13:51.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,work,0,0.0
1,8.192928254098555e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | RoadOrCarriagewayOrLaneManagement,2017-01-11T21:20:05.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,,0,1.0
2,8.192930837707817e+17,#M25 anti-clockwise between J3 and J2 - Carriageway Lane Management - Full details at https://t.co/l5EmoAw0RN,2017-01-11T21:21:07.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,full,0,1.0
3,8.192930849786511e+17,#M25 anti-clockwise between J3 and J2 - Carriageway Lane Management - Full details at https://t.co/LwI3prBa31,2017-01-11T21:21:07.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,full,0,1.0
4,8.192934749062513e+17,M25 anti-clockwise between J3 and J2 | Road Management https://t.co/LQ6StspQte,2017-01-11T21:22:40.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,,0,1.0
5,8.192943368987034e+17,M25 anti-clockwise between J3 and J2 | Road Management https://t.co/rynCJCiQ63 Thx 2 HW England,2017-01-11T21:26:06.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,,0,1.0
6,8.192947090885468e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | RoadOrCarriagewayOrLaneManagement https://t.co/KXEv165s36,2017-01-11T21:27:35.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,,0,1.0
7,8.19296222645207e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | RoadOrCarriagewayOrLaneManagement https://t.co/MwSKqKkXU2,2017-01-11T21:33:35.000Z,3294220550.0,Naira Connect,Naira Connect is one of the world's largest online search engine for cheap flights and hotels worldwide. It's also a travel community,181.0,0.0,,0,1.0
8,8.195638533861622e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works,2017-01-12T15:17:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,work,0,0.0
9,8.195650461413089e+17,South East Traffic M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works https://t.co/DhJpaPYIj2 Drive Safe All,2017-01-12T15:21:48.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0,work,0,0.0
10,8.195656302946345e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works https://t.co/o5cBvgqjvm,2017-01-12T15:24:07.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,work,0,0.0
11,8.199213517587251e+17,#M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works | Kent https://t.co/ajXXbi5aLS #uktraffic,2017-01-13T14:57:38.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,work,0,0.0
12,8.199536775111639e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Congestion,2017-01-13T17:06:05.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,conges,0,0.0
13,8.199551966504714e+17,#M25 anti-clockwise between J3 and J2 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-13T17:12:07.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,conges full,0,1.0
14,8.199551989531361e+17,#M25 anti-clockwise between J3 and J2 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-13T17:12:08.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,conges full,0,1.0
15,8.199554320598671e+17,M25 anti-clockwise between J3 and J2 | Congestion https://t.co/Cdg5BhKq7L,2017-01-13T17:13:03.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,conges,0,0.0
16,8.199556021180826e+17,M25 anti-clockwise between J3 and J2 | Congestion https://t.co/Z7Ob10lBx2 Thx 2 HW England,2017-01-13T17:13:44.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,conges,0,0.0
17,8.199597311333704e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Congestion https://t.co/qCow7zKNXO,2017-01-13T17:30:08.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,conges,0,0.0
18,8.206281319083049e+17,#M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works | Kent https://t.co/qgm35UmC8V #uktraffic,2017-01-15T13:46:07.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,work,0,0.0
19,8.2391503039565e+17,#M25 anti-clockwise between J3 and J2 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-24T15:27:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,conges full,0,1.0
20,8.239150391028818e+17,M25 anti-clockwise between J3 and J2 | Congestion https://t.co/hitLCn5dmN,2017-01-24T15:27:07.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,conges,0,0.0
21,8.23915174650413e+17,M25 anti-clockwise between J3 and J2 | Congestion https://t.co/m0j4fghES0 Thx 2 HW England,2017-01-24T15:27:39.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,conges,0,0.0
22,8.239180648193106e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Congestion https://t.co/ZbH22s95nW,2017-01-24T15:39:08.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,conges,0,0.0
23,8.243631157815091e+17,#M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works | Kent https://t.co/ajXXbi5aLS #uktraffic,2017-01-25T21:07:37.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,work,0,0.0
24,8.249360112474112e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works,2017-01-27T11:04:06.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,work,0,0.0
25,8.249405662741258e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works https://t.co/ssqpHdKhoZ,2017-01-27T11:22:12.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,work,0,0.0
26,8.24941453725954e+17,South East Traffic M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works https://t.co/Retsbjog1y Drive Safe All,2017-01-27T11:25:43.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0,work,0,0.0
27,8.253424309541642e+17,M25 anti-clockwise between J3 and J2 | Accident https://t.co/Wka0iUpqob,2017-01-28T13:59:04.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,accident,1,1.0
28,8.253426980853514e+17,#M25 anti-clockwise between J3 and J2 - Accident - Full details at https://t.co/l5EmoAw0RN,2017-01-28T14:00:08.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,accident full,1,1.0
29,8.253426995239322e+17,#M25 anti-clockwise between J3 and J2 - Accident - Full details at https://t.co/LwI3prBa31,2017-01-28T14:00:08.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,accident full,1,1.0
30,8.253432413021798e+17,M25 anti-clockwise between J3 and J2 | Accident https://t.co/XhqO93jX2W Thx 2 HW England,2017-01-28T14:02:17.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,accident,1,1.0
31,8.253449508585103e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Accident,2017-01-28T14:09:05.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,accident,1,1.0
32,8.253483423768617e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Accident https://t.co/gbDry7TzYd,2017-01-28T14:22:33.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,accident,1,1.0
